Date,Interval,Customer Eco Parent,Customer Ecosystem,Primary Staff Group,Offered,Handled,Average Speed of Answer,Service Level,Average Handle Time,Transfers,Forecasted Offered,Forecasted Handled,Forecasted AHT,Timesamp,SLA Numeric
Mon 12/22/2025,12:30:00 PM,Online,Online Core,SBG_US_OL_MA_EN_PHN_SG,9,9,0.9,100.00%,20.1,5,2,2,20.4,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core,SBG_US_OL_PCS_EN_PHN_SG,0,0,-,-,-,0,1,1,14,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Core,SBG_US_OL_QBO_EN_MSG_SG,3,3,0.1,100.00%,7.3,2,12,12,22.8,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core,SBG_US_OL_QBO_EN_PHN_SG,74,75,0.2,100.00%,20.7,23,56,53,22.5,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core,SBG_US_OL_QBSE_EN_MSG_SG,0,0,-,-,-,0,3,3,12.8,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Core,SBG_US_OL_QBSE_EN_PHN_SG,3,3,0.1,100.00%,10,2,9,9,15.2,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,28.4,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus,SBG_US_OL_BS_EN_PHN_SG,2,1,0.8,100.00%,8.1,0,1,1,22.7,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,27.3,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus,SBG_US_OL_MA_EN_PHN_SG,3,3,2.2,100.00%,46.1,1,1,1,21.9,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_MSG_SG,11,12,0.5,100.00%,25.2,2,29,28,26,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_PHN_SG,114,113,1,100.00%,21.9,23,73,68,25,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus,SBG_US_OL_QBO_EN_PHN_SG,27,21,0.9,100.00%,24.9,5,14,13,21.6,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus,SBG_US_WRKFRC_EN_MSG_SG,4,4,0.1,100.00%,11.8,1,10,10,14.7,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,2,2,26.7,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_PHN_SG,14,11,2.6,100.00%,23.6,6,9,9,17.9,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,26.3,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_PHN_SG,5,5,0.4,100.00%,27.1,3,1,1,16.1,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_MSG_SG,9,9,0.5,100.00%,23.2,2,24,23,25.5,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_PHN_SG,171,164,1.3,100.00%,18.8,48,160,151,20.1,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PR-C_EN_PHN_SG,12,13,1,100.00%,14.3,6,6,6,20.2,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_MSG_SG,0,0,-,-,-,0,0,0,20.9,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_PHN_SG,2,2,0.1,100.00%,44,0,1,1,15.6,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,1,1,24.1,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,1,1,18.1,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_PCS MM_EN_MSG_SG,2,2,0.1,100.00%,28.6,1,2,2,25.7,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_PCS MM_EN_PHN_SG,19,16,0.8,100.00%,16.7,4,14,13,20,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_PCS_EN_MSG_SG,2,2,0.3,100.00%,12.5,0,2,2,28.6,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_PCS_EN_PHN_SG,17,17,0.9,100.00%,21,3,18,17,22.7,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_PR-E_EN_MSG_SG,12,12,0.1,100.00%,16.9,3,32,31,24.4,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_PR-E_EN_PHN_SG,141,137,0.5,100.00%,24.9,19,145,136,23,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_PREMSAVE_EN_PHN_SG,17,14,6.6,100.00%,22.7,4,13,13,14.8,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_SLU_EN_MSG_SG,7,7,0.1,100.00%,9.5,2,11,11,22.4,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_SLU_EN_PHN_SG,59,35,21.5,16.90%,27.2,6,35,33,22,12/22/2025 12:30:00,16.9
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,SBG_US_OL_SSSYNC_EN_PHN_SG,0,0,-,-,-,0,0,0,22.1,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,Online Premium,-,0,0,-,-,-,0,0,0,21.6,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,QB Time,SBG_US_QBTIME SAVE_EN_PHN_SG,0,0,-,-,-,0,0,0,10.3,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Online,QB Time,SBG_US_QBTIME_EN_MSG_SG,20,20,0.1,100.00%,17.3,1,12,12,15.8,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Online,QB Time,SBG_US_QBTIME_EN_PHN_SG,37,37,0.1,100.00%,24.9,2,41,35,13.6,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Other-SBSEG,Fraud,SBG_US_FRAUD_EN_PHN_SG,5,5,0.1,100.00%,15.5,1,5,4,16.5,12/22/2025 12:30:00,100
Mon 12/22/2025,12:30:00 PM,Other-SBSEG,Payments Risk,SBG_US_OL_PCS_EN_MSG_SG,0,0,-,-,-,0,0,0,19.8,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Other-SBSEG,Security/GDPR,SBG_US_DATASEC_EN_PHN_SG,0,0,-,-,-,0,0,0,6.4,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,Other-SBSEG,Solution Provider,SBG_US_QSP_EN_OMNI_SG,0,0,-,-,-,0,0,0,16.9,12/22/2025 12:30:00,#VALUE!
Mon 12/22/2025,12:30:00 PM,QB Live,QB Live,SBSEG_QBL_DIWM_US_PHN,187,160,3.5,89.80%,30.1,27,104,104,34.4,12/22/2025 12:30:00,89.8
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Core,SBG_US_DT_AG_EN_MSG_SG,0,0,-,-,-,0,1,1,23.5,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Core,SBG_US_DT_AGSILVER_EN_PHN_SG,36,35,7.2,100.00%,28.3,0,26,24,22.6,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Core,SBG_US_OL_AG_EN_MSG_SG,11,11,0.1,100.00%,22.6,2,0,0,-,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_MSG_SG,0,0,-,-,-,0,13,13,22.9,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_PHN_SG,35,32,0.5,100.00%,26.3,2,30,27,26.5,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Premium,SBG_US_AGLF_EN_OMNI_SG,10,13,1.6,80.00%,15.9,1,3,3,24,12/22/2025 13:00:00,80
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Premium,SBG_US_DT_AG_EN_MSG_SG,2,1,1.9,100.00%,85.7,0,0,0,23.3,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Premium,SBG_US_DT_AGGOLD_EN_PHN_SG,18,18,2.1,83.30%,19.9,0,16,15,21.4,12/22/2025 13:00:00,83.3
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Premium,SBG_US_DT_AGPREM_EN_PHN_SG,11,7,9,36.40%,12.6,0,9,9,22.9,12/22/2025 13:00:00,36.4
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Premium,SBG_US_OL_AG_EN_MSG_SG,43,43,0.1,100.00%,27.8,0,40,39,22.7,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Premium,SBG_US_OL_AGGOLD_EN_PHN_SG,49,45,0.6,100.00%,26.3,6,36,33,25,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Accountant,Accountant Premium,SBG_US_OL_AGPREM_EN_PHN_SG,73,70,1.1,100.00%,21.8,7,60,53,22.8,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_BS_EN_MSG_SG,2,2,0.1,100.00%,26,1,2,2,21.7,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_BS_EN_PHN_SG,11,12,4.8,100.00%,18,5,8,8,21.1,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_CORESAVE_EN_PHN_SG,2,2,0.1,100.00%,14.3,0,7,6,19.5,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_MA_EN_MSG_SG,0,0,-,-,-,0,1,1,21.7,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_MA_EN_PHN_SG,4,4,4.7,100.00%,17.7,2,3,3,21.1,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_MAC_EN_MSG_SG,0,0,-,-,-,0,0,0,21.8,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_MAC_EN_PHN_SG,6,6,0.3,100.00%,17.3,1,6,6,22.4,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_PP_EN_MSG_SG,15,16,0.1,100.00%,11.8,6,12,12,22.9,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core,SBG_US_DT_PP_EN_PHN_SG,56,52,0.9,100.00%,25.2,12,63,60,22.5,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,25.9,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_BS_EN_PHN_SG,0,0,-,-,-,0,7,7,24.2,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_DIY_EN_MSG_SG,18,18,0.1,100.00%,31.2,1,1,1,24.4,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_DIY_EN_PHN_SG,111,53,18.3,70.30%,27.6,5,55,50,25,12/22/2025 13:00:00,70.3
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_MA_EN_MSG_SG,0,0,-,-,-,0,1,1,23.5,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_MA_EN_PHN_SG,1,4,1.2,100.00%,29,3,1,1,23.9,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_PP_EN_PHN_SG,21,15,9.7,100.00%,30.7,3,12,11,27,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_PSG_EN_PHN_SG,12,12,0.2,100.00%,9.6,3,14,13,9.2,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_WC_EN_PHN_SG,0,0,-,-,-,0,0,0,15.5,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus,SBG_US_WRKFRC_EN_MSG_SG,0,0,-,-,-,0,0,0,22.6,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,25.1,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_DIY_EN_PHN_SG,19,8,16.4,42.10%,24.3,0,7,7,23,12/22/2025 13:00:00,42.1
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PCS_EN_MSG_SG,11,13,4.2,100.00%,15.5,9,9,9,21.4,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PCS_EN_PHN_SG,26,25,2.9,100.00%,27.4,4,15,14,22.6,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PP_EN_PHN_SG,13,14,8.8,100.00%,20.8,4,10,10,24.2,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_ASST_EN_MSG_SG,20,11,32.3,30.00%,23.8,0,3,3,22.7,12/22/2025 13:00:00,30
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_ASST_EN_PHN_SG,58,57,21.9,34.50%,26.8,3,20,18,25.6,12/22/2025 13:00:00,34.5
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_DIY_EN_MSG_SG,1,1,0.6,100.00%,168.2,0,4,4,23.7,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_DIY_EN_PHN_SG,253,89,65.6,37.20%,22.7,6,36,33,27.5,12/22/2025 13:00:00,37.2
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_MSG_SG,66,72,7.3,100.00%,19.7,9,12,11,23.4,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_PHN_SG,97,97,8.4,56.70%,26.4,20,78,73,26.5,12/22/2025 13:00:00,56.7
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_MSG_SG,4,4,0.1,100.00%,40.2,0,1,1,19.8,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_PHN_SG,5,10,2.7,100.00%,21.2,5,5,5,24.9,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_MSG_SG,0,0,-,-,-,0,2,2,21.2,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_PHN_SG,9,8,5.2,100.00%,39.4,2,8,8,24.6,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_PREMSAVE_EN_PHN_SG,16,18,6.9,75.00%,18.3,5,16,15,12,12/22/2025 13:00:00,75
Mon 12/22/2025,1:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_FR_OMNI_SG,0,0,-,-,-,0,0,0,25.9,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_PT_OMNI_SG,0,0,-,-,-,0,2,2,33,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_SP_OMNI_SG,2,2,0.1,100.00%,89.5,0,1,1,35,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_GE_EN_MSG_SSG,36,37,0.2,100.00%,24.2,0,32,32,29,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_MSG_SSG,8,8,0.2,100.00%,24.7,0,15,15,29,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_PHN_SSG,4,2,0.5,100.00%,5.1,1,4,4,14,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mid-Market,Intuit Enterprise Suite,SBG_US_OL_IES_EN_OMNI_SG,15,14,0.4,100.00%,26.3,1,7,7,29.3,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mid-Market,Online Core,SBG_US_OL_QBO MM_EN_MSG_SG,0,0,-,-,-,0,5,5,21.8,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Mid-Market,Online Core,SBG_US_OL_QBO MM_EN_PHN_SG,16,15,0.9,100.00%,18,4,14,14,19.5,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_MSG_SG,2,2,0.6,100.00%,30.3,0,3,3,22.6,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_PHN_SG,10,10,0.3,100.00%,33.1,3,12,11,22,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_MSG_SG,1,1,0.1,100.00%,29.1,0,5,5,22.9,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_PHN_SG,15,14,1,100.00%,21.3,7,15,14,20.5,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_MSG_SG,9,9,0.1,100.00%,12.5,0,12,12,23.1,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_PHN_SG,38,38,0.7,100.00%,20.1,8,35,33,23.2,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,22.8,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_BS_EN_PHN_SG,9,9,0.9,100.00%,14.4,6,4,4,20.3,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_CORESAVE_EN_PHN_SG,20,19,11.4,70.00%,13.1,8,13,12,14.5,12/22/2025 13:00:00,70
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_DTM_EN_PHN_SG,21,20,0.4,100.00%,18.6,1,26,23,21.7,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,24.3,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_MA_EN_PHN_SG,5,5,0.9,100.00%,24.5,0,2,2,20.4,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_PCS_EN_PHN_SG,0,0,-,-,-,0,1,1,14,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_QBO_EN_MSG_SG,10,10,0.1,100.00%,21.9,4,11,11,22.8,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_QBO_EN_PHN_SG,66,64,0.2,100.00%,22.2,18,54,50,22.5,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_QBSE_EN_MSG_SG,1,1,0.1,100.00%,39.9,0,3,3,12.8,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core,SBG_US_OL_QBSE_EN_PHN_SG,8,8,0.1,100.00%,31,2,8,8,15.2,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,28.4,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus,SBG_US_OL_BS_EN_PHN_SG,0,0,-,-,-,0,1,1,22.7,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus,SBG_US_OL_MA_EN_MSG_SG,1,1,0.1,100.00%,31.4,0,0,0,27.3,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,1,1,21.9,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_MSG_SG,11,12,0.5,100.00%,19.1,1,26,26,26,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_PHN_SG,89,88,0.3,100.00%,23.2,22,67,62,25,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus,SBG_US_OL_QBO_EN_PHN_SG,20,20,0.6,100.00%,22.4,7,13,12,21.6,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus,SBG_US_WRKFRC_EN_MSG_SG,23,23,0.1,100.00%,13.7,2,9,9,14.7,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_MSG_SG,1,1,0.1,100.00%,25,0,2,2,26.7,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_PHN_SG,20,23,2,100.00%,19.7,9,9,9,17.9,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,26.3,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_PHN_SG,2,2,1.3,100.00%,28.5,1,1,1,16.1,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_MSG_SG,13,12,0.5,100.00%,20.1,0,22,22,25.6,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_PHN_SG,161,149,1.3,100.00%,18.4,48,156,146,20.1,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PR-C_EN_PHN_SG,12,12,0.7,100.00%,13.7,9,6,5,20.2,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_MSG_SG,0,0,-,-,-,0,0,0,20.9,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_PHN_SG,0,0,-,-,-,0,1,1,15.6,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,1,1,24.1,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,1,1,18.1,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_PCS MM_EN_MSG_SG,1,1,0.1,100.00%,13.7,0,2,2,25.7,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_PCS MM_EN_PHN_SG,13,16,0.1,100.00%,19.3,4,14,13,20,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_PCS_EN_MSG_SG,0,0,-,-,-,0,1,1,28.6,12/22/2025 13:00:00,#VALUE!
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_PCS_EN_PHN_SG,27,24,1,100.00%,16,7,18,16,22.7,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_PR-E_EN_MSG_SG,11,11,0.1,100.00%,22.9,3,30,29,24.3,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_PR-E_EN_PHN_SG,182,173,0.7,99.50%,24.8,38,146,137,23,12/22/2025 13:00:00,99.5
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_PREMSAVE_EN_PHN_SG,20,24,3.1,100.00%,15.1,6,13,12,14.8,12/22/2025 13:00:00,100
Mon 12/22/2025,1:00:00 PM,Online,Online Premium,SBG_US_OL_SLU_EN_MSG_SG,3,3,0.1,100.00%,17.9,2,10,10,22.7,12/22/2025 13:00:00,100
